Genes,,,,,,
Accession,Start,Stop,Gene symbol,Strand,NCBI Gene ID,Name
NZ_CP097881.1,2794139,2794783,gfcB,plus,,
NZ_CP097881.1,2794780,2795526,gfcC,plus,,
NZ_CP097881.1,2795526,2797622,gfcD,plus,,
NZ_CP097881.1,2797668,2798807,gfcE,plus,,
NZ_CP097881.1,2798795,2799241,etp,plus,,
NZ_CP097881.1,2799261,2801441,etk,plus,,
NZ_CP097881.1,2801556,2802854,appA,minus,,
NZ_CP097881.1,2802934,2803026,cbdX,minus,,
NZ_CP097881.1,2803039,2804175,appB,minus,,
NZ_CP097881.1,2804187,2805731,appC,minus,,
NZ_CP097881.1,2805865,2806722,hyaF,minus,,
NZ_CP097881.1,2806719,2807117,hyaE,minus,,
NZ_CP097881.1,2807114,2807701,hyaD,minus,,
NZ_CP097881.1,2807698,2808405,hyaC,minus,,
NZ_CP097881.1,2808424,2810217,hyaB,minus,,
NZ_CP097881.1,2810214,2811332,hyaA,minus,,
NZ_CP097881.1,2811759,2811846,,plus,,
NZ_CP097881.1,2812053,2812712,yccA,plus,,
NZ_CP097881.1,2812803,2813132,tusE,plus,,
NZ_CP097881.1,2813129,2813407,yccX,minus,,
NZ_CP097881.1,2813502,2814692,rlmI,plus,,
NZ_CP097881.1,2814750,2815067,hspQ,plus,,
NZ_CP097881.1,2815112,2815525,yccU,minus,,
NZ_CP097881.1,2815698,2816360,csgI,plus,,
NZ_CP097881.1,2816456,2816914,mgsA,plus,,
NZ_CP097881.1,2816946,2819000,helD,minus,,
NZ_CP097881.1,2819123,2819569,yccF,plus,,
NZ_CP097881.1,2819579,2821741,yccS,plus,,
NZ_CP097881.1,2821704,2822333,sxy,minus,,
NZ_CP097881.1,2822552,2823061,sulA,plus,,
NZ_CP097881.1,2823418,2824458,ompA,plus,,
NZ_CP097881.1,2824534,2824986,matP,minus,,
NZ_CP097881.1,2825172,2826932,ycbZ,plus,,
NZ_CP097881.1,2827001,2827519,fabA,plus,,
NZ_CP097881.1,2827589,2827756,rmf,minus,,
NZ_CP097881.1,2828012,2828575,pqiC,minus,,
NZ_CP097881.1,2828572,2830212,pqiB,minus,,
NZ_CP097881.1,2830217,2831470,pqiA,minus,,
NZ_CP097881.1,2831600,2833507,uup,minus,,
NZ_CP097881.1,2833519,2835627,rlmKL,minus,,
NZ_CP097881.1,2835871,2836980,ycbX,plus,,
NZ_CP097881.1,2836977,2837519,zapC,minus,,
NZ_CP097881.1,2837693,2838703,pyrD,minus,,
NZ_CP097881.1,2838814,2839551,ycbF,minus,,
NZ_CP097881.1,2839517,2840032,ycbV,minus,,
NZ_CP097881.1,2840040,2840582,ycbU,minus,,
NZ_CP097881.1,2840594,2841664,elfG,minus,,
NZ_CP097881.1,2841655,2844255,elfC,minus,,
NZ_CP097881.1,2844280,2844981,elfD,minus,,
NZ_CP097881.1,2845064,2845603,elfA,minus,,
NZ_CP097881.1,2845959,2846534,ssuE,plus,,
NZ_CP097881.1,2846527,2847486,ssuA,plus,,
NZ_CP097881.1,2847483,2848628,ssuD,plus,,
NZ_CP097881.1,2848639,2849430,ssuC,plus,,
NZ_CP097881.1,2849427,2850194,ssuB,plus,,
NZ_CP097881.1,2850237,2852849,pepN,minus,,
NZ_CP097881.1,2853115,2854317,pncB,plus,,
NZ_CP097881.1,2854486,2855886,asnS,plus,,
NZ_CP097881.1,2856489,2857577,ompF,plus,,
NZ_CP097881.1,2857762,2858952,aspC,plus,,
NZ_CP097881.1,2859174,2859821,gloC,minus,,
NZ_CP097881.1,2859848,2860396,mepK,minus,,
NZ_CP097881.1,2860577,2862424,ldtD,minus,,
NZ_CP097881.1,2862685,2867145,mukB,minus,,
NZ_CP097881.1,2867145,2867849,mukE,minus,,
NZ_CP097881.1,2867830,2869152,mukF,minus,,
NZ_CP097881.1,2869149,2869934,cmoM,minus,,
NZ_CP097881.1,2870070,2870849,elyC,plus,,
NZ_CP097881.1,2870826,2871719,ycbJ,minus,,
NZ_CP097881.1,2871873,2872619,kdsB,minus,,
NZ_CP097881.1,2872616,2872798,ycaR,minus,,
NZ_CP097881.1,2872850,2874082,ycaQ,minus,,
NZ_CP097881.1,2874119,2875105,lpxK,minus,,
NZ_CP097881.1,2875102,2876850,msbA,minus,,
NZ_CP097881.1,2876887,2879151,ycaI,minus,,
NZ_CP097881.1,2879359,2879643,ihfB,minus,,
NZ_CP097881.1,2879803,2881476,rpsA,minus,,
NZ_CP097881.1,2881587,2882270,cmk,minus,,
NZ_CP097881.1,2882443,2883207,ycaL,minus,,
NZ_CP097881.1,2883376,2884659,aroA,minus,,
NZ_CP097881.1,2884730,2885818,serC,minus,,
NZ_CP097881.1,2886017,2886709,ycaP,minus,,
NZ_CP097881.1,2886839,2888599,ycaO,plus,,
NZ_CP097881.1,2889005,2889862,focA,plus,,
NZ_CP097881.1,2889917,2892199,pflB,plus,,
NZ_CP097881.1,2892391,2893131,pflA,plus,,
NZ_CP097881.1,2893213,2893803,ycaK,minus,,
NZ_CP097881.1,2893903,2894811,ycaN,plus,,
NZ_CP097881.1,2894812,2896242,ycaM,minus,,
NZ_CP097881.1,2896452,2897600,ycaD,minus,,
NZ_CP097881.1,2897914,2898540,ycaC,plus,,
NZ_CP097881.1,2898575,2899438,dmsC,minus,,
NZ_CP097881.1,2899440,2900057,dmsB,minus,,
NZ_CP097881.1,2900068,2902512,dmsA,minus,,
NZ_CP097881.1,2902751,2904043,serS,minus,,
NZ_CP097881.1,2904134,2905477,rarA,minus,,
NZ_CP097881.1,2905488,2906099,lolA,minus,,
NZ_CP097881.1,2906258,2910247,ftsK,minus,,
NZ_CP097881.1,2910382,2910876,lrp,minus,,
NZ_CP097881.1,2911421,2912386,trxB,plus,,
NZ_CP097881.1,2912509,2914275,cydD,plus,,
NZ_CP097881.1,2914276,2915997,cydC,plus,,
NZ_CP097881.1,2916039,2916743,aat,plus,,
NZ_CP097881.1,2917028,2917246,infA,plus,,
NZ_CP097881.1,2917500,2917587,,plus,,
NZ_CP097881.1,2917931,2920207,clpA,minus,,
NZ_CP097881.1,2920238,2920558,clpS,minus,,
NZ_CP097881.1,2920657,2920731,yljB,minus,,
NZ_CP097881.1,2920881,2921105,cspD,plus,,
NZ_CP097881.1,2921178,2923124,macB,minus,,
NZ_CP097881.1,2923121,2924236,macA,minus,,
NZ_CP097881.1,2924387,2925343,ybjX,plus,,
NZ_CP097881.1,2925340,2926998,ybjD,minus,,
NZ_CP097881.1,2927424,2928119,aqpZ,plus,,
NZ_CP097881.1,2928614,2929513,lysO,plus,,
NZ_CP097881.1,2929657,2931309,hcp,plus,,
NZ_CP097881.1,2931321,2932289,hcr,plus,,
NZ_CP097881.1,2932422,2934140,poxB,plus,,
NZ_CP097881.1,2934177,2935178,ltaE,plus,,
NZ_CP097881.1,2935189,2936619,ybjT,plus,,
NZ_CP097881.1,2936718,2937731,ybjS,plus,,
NZ_CP097881.1,2937728,2938558,amiD,minus,,
NZ_CP097881.1,2938555,2938878,ybjQ,minus,,
NZ_CP097881.1,2939004,2939519,ybjP,plus,,
NZ_CP097881.1,2939737,2940465,artP,plus,,
NZ_CP097881.1,2940483,2941214,artI,plus,,
NZ_CP097881.1,2941221,2941937,artQ,plus,,
NZ_CP097881.1,2941937,2942605,artM,plus,,
NZ_CP097881.1,2942896,2943627,artJ,plus,,
NZ_CP097881.1,2943826,2944953,rlmC,minus,,
NZ_CP097881.1,2944994,2945482,ybjO,minus,,
NZ_CP097881.1,2945542,2946387,potI,minus,,
NZ_CP097881.1,2946384,2947337,potH,minus,,
NZ_CP097881.1,2947347,2948480,potG,minus,,
NZ_CP097881.1,2948575,2949687,potF,minus,,
NZ_CP097881.1,2950038,2950514,ybjN,minus,,
NZ_CP097881.1,2950602,2951504,rimK,minus,,
NZ_CP097881.1,2951565,2952287,nfsA,minus,,
NZ_CP097881.1,2952271,2952558,ybjC,minus,,
NZ_CP097881.1,2952718,2952975,grxA,plus,,
NZ_CP097881.1,2953005,2953382,ybjM,minus,,
NZ_CP097881.1,2953652,2955337,ybjL,plus,,
NZ_CP097881.1,2955512,2956048,rcdA,minus,,
NZ_CP097881.1,2956132,2957340,ybjJ,plus,,
NZ_CP097881.1,2957340,2958155,ybjI,plus,,
NZ_CP097881.1,2958241,2958525,ybjH,plus,,
NZ_CP097881.1,2958566,2959798,mdfA,minus,,
NZ_CP097881.1,2960083,2960679,ybjG,plus,,
NZ_CP097881.1,2960737,2961495,deoR,plus,,
NZ_CP097881.1,2961542,2962744,dacC,minus,,
NZ_CP097881.1,2962991,2963617,gstB,plus,,
NZ_CP097881.1,2963614,2964729,yliI,minus,,
NZ_CP097881.1,2964840,2965223,bssR,minus,,
NZ_CP097881.1,2965436,2966761,rimO,plus,,
NZ_CP097881.1,2966808,2968136,dgcI,minus,,
NZ_CP097881.1,2968144,2970492,pdeI,minus,,
NZ_CP097881.1,2970670,2971581,gsiD,minus,,
NZ_CP097881.1,2971584,2972504,gsiC,minus,,
NZ_CP097881.1,2972522,2974060,gsiB,minus,,
NZ_CP097881.1,2974080,2975951,gsiA,minus,,
NZ_CP097881.1,2975938,2976903,iaaA,minus,,
NZ_CP097881.1,2977107,2978342,moeA,plus,,
NZ_CP097881.1,2978342,2979091,moeB,plus,,
NZ_CP097881.1,2979167,2979829,fsa,minus,,
NZ_CP097881.1,2979960,2980859,ybiY,plus,,
NZ_CP097881.1,2980865,2983297,ybiW,plus,,
NZ_CP097881.1,2983443,2984258,ybiV,plus,,
NZ_CP097881.1,2984410,2985675,ybiU,plus,,
NZ_CP097881.1,2985916,2987508,ybiT,minus,,
NZ_CP097881.1,2987727,2988647,ldtB,plus,,
NZ_CP097881.1,2988706,2989824,ybiR,minus,,
NZ_CP097881.1,2989821,2990288,mntR,minus,,
NZ_CP097881.1,2990474,2990602,mntS,plus,,
NZ_CP097881.1,2990874,2992457,opgE,plus,,
NZ_CP097881.1,2992506,2993021,ompX,minus,,
NZ_CP097881.1,2993074,2993139,,minus,,
NZ_CP097881.1,2993374,2994261,rhtA,plus,,
NZ_CP097881.1,2994560,2995063,dps,plus,,
NZ_CP097881.1,2995467,2996213,glnH,plus,,
NZ_CP097881.1,2996352,2997011,glnP,plus,,
NZ_CP097881.1,2997008,2997730,glnQ,plus,,
NZ_CP097881.1,2997991,3000216,ybiO,plus,,
NZ_CP097881.1,3000213,3001139,rlmF,minus,,
NZ_CP097881.1,3001415,3001675,mcbA,plus,,
NZ_CP097881.1,3001940,3004222,fiu,plus,,
NZ_CP097881.1,3004264,3004941,ybiX,plus,,
NZ_CP097881.1,3005015,3005281,ybiI,plus,,
NZ_CP097881.1,3005546,3005806,ybiJ,plus,,
NZ_CP097881.1,3005909,3005968,ybiE,minus,,
NZ_CP097881.1,3006035,3007120,hcxB,minus,,
NZ_CP097881.1,3007261,3008223,ybiB,minus,,
NZ_CP097881.1,3008251,3010401,dinG,minus,,
NZ_CP097881.1,3010521,3011003,ybiA,plus,,
NZ_CP097881.1,3011235,3012599,rhlE,minus,,
NZ_CP097881.1,3012828,3013499,cecR,plus,,
NZ_CP097881.1,3013502,3014497,hlyD,plus,,
NZ_CP097881.1,3014490,3016226,ybhF,plus,,
NZ_CP097881.1,3016219,3017352,ybhS,plus,,
NZ_CP097881.1,3017363,3018469,ybhR,plus,,
NZ_CP097881.1,3018431,3018841,ybhQ,minus,,
NZ_CP097881.1,3018974,3019735,ybhP,plus,,
NZ_CP097881.1,3019732,3020973,clsB,plus,,
NZ_CP097881.1,3020973,3021929,ybhN,plus,,
NZ_CP097881.1,3021965,3022678,ybhM,minus,,
NZ_CP097881.1,3022883,3023587,ybhL,minus,,
NZ_CP097881.1,3023724,3024176,moaE,minus,,
NZ_CP097881.1,3024178,3024423,moaD,minus,,
NZ_CP097881.1,3024416,3024901,moaC,minus,,
NZ_CP097881.1,3024904,3025416,moaB,minus,,
NZ_CP097881.1,3025438,3026427,moaA,minus,,
NZ_CP097881.1,3026824,3027732,yvcK,plus,,
NZ_CP097881.1,3027924,3029945,uvrB,minus,,
NZ_CP097881.1,3030524,3031201,bioD,minus,,
NZ_CP097881.1,3031194,3031949,bioC,minus,,
NZ_CP097881.1,3031936,3033090,bioF,minus,,
NZ_CP097881.1,3033087,3034127,bioB,minus,,
NZ_CP097881.1,3034214,3035503,bioA,plus,,
NZ_CP097881.1,3035562,3036038,ybhB,plus,,
NZ_CP097881.1,3036190,3037473,ybhC,plus,,
NZ_CP097881.1,3037707,3039968,ybhJ,minus,,
NZ_CP097881.1,3040151,3041584,ybhI,minus,,
NZ_CP097881.1,3041660,3042712,ybhH,minus,,
NZ_CP097881.1,3042896,3043849,ybhD,plus,,
NZ_CP097881.1,3043890,3044885,pgl,minus,,
NZ_CP097881.1,3045040,3045858,ybhA,plus,,
NZ_CP097881.1,3045859,3046917,modC,minus,,
NZ_CP097881.1,3046920,3047609,modB,minus,,
NZ_CP097881.1,3047609,3048382,modA,minus,,
NZ_CP097881.1,3048549,3048698,acrZ,minus,,
NZ_CP097881.1,3048827,3049615,modE,plus,,
NZ_CP097881.1,3049683,3051155,modF,plus,,
NZ_CP097881.1,3051416,3052432,galE,plus,,
NZ_CP097881.1,3052442,3053488,galT,plus,,
NZ_CP097881.1,3053492,3054640,galK,plus,,
NZ_CP097881.1,3054634,3055674,galM,plus,,
NZ_CP097881.1,3055876,3056628,gpmA,plus,,
NZ_CP097881.1,3056786,3057838,aroG,minus,,
NZ_CP097881.1,3058154,3058534,ybgS,plus,,
NZ_CP097881.1,3058648,3059589,zitB,plus,,
NZ_CP097881.1,3059586,3060305,pnuC,minus,,
NZ_CP097881.1,3060343,3061386,nadA,minus,,
NZ_CP097881.1,3061663,3061788,,minus,,
NZ_CP097881.1,3061819,3061894,,minus,,
NZ_CP097881.1,3062027,3062102,,minus,,
NZ_CP097881.1,3062249,3062324,,minus,,
NZ_CP097881.1,3062328,3062403,,minus,,
NZ_CP097881.1,3062553,3062628,,minus,,
NZ_CP097881.1,3062631,3062706,,minus,,
NZ_CP097881.1,3062842,3062917,,minus,,
NZ_CP097881.1,3063082,3063873,cpoB,minus,,
NZ_CP097881.1,3063883,3064404,pal,minus,,
NZ_CP097881.1,3064439,3065731,tolB,minus,,
NZ_CP097881.1,3065864,3067129,tolA,minus,,
NZ_CP097881.1,3067194,3067622,tolR,minus,,
NZ_CP097881.1,3067626,3068318,tolQ,minus,,
NZ_CP097881.1,3068315,3068719,ybgC,minus,,
NZ_CP097881.1,3068869,3069162,ybgE,minus,,
NZ_CP097881.1,3069162,3069275,cydX,minus,,
NZ_CP097881.1,3069290,3070429,cydB,minus,,
NZ_CP097881.1,3070445,3072013,cydA,minus,,
NZ_CP097881.1,3072860,3075493,mngB,minus,,
NZ_CP097881.1,3075511,3077427,mngA,minus,,
NZ_CP097881.1,3077596,3078318,mngR,plus,,
NZ_CP097881.1,3078422,3079291,sucD,minus,,
NZ_CP097881.1,3079291,3080457,sucC,minus,,
NZ_CP097881.1,3080732,3081949,odhB,minus,,
NZ_CP097881.1,3081964,3084765,sucA,minus,,
NZ_CP097881.1,3085066,3085782,sdhB,minus,,
NZ_CP097881.1,3085798,3087564,sdhA,minus,,
NZ_CP097881.1,3087564,3087911,sdhD,minus,,
NZ_CP097881.1,3087905,3088309,sdhC,minus,,
NZ_CP097881.1,3088690,3088797,,plus,,
NZ_CP097881.1,3089003,3090286,gltA,plus,,
NZ_CP097881.1,3090676,3091242,ybgD,plus,,
NZ_CP097881.1,3091293,3093749,ybgQ,plus,,
NZ_CP097881.1,3093764,3094492,ybgP,plus,,
NZ_CP097881.1,3094489,3095550,ybgO,plus,,
NZ_CP097881.1,3095702,3096748,abrB,plus,,
NZ_CP097881.1,3096745,3097536,nei,minus,,
NZ_CP097881.1,3097572,3098306,pxpA,minus,,
NZ_CP097881.1,3098296,3099228,pxpC,minus,,
NZ_CP097881.1,3099222,3099878,pxpB,minus,,
NZ_CP097881.1,3099901,3100644,ybgI,minus,,
NZ_CP097881.1,3100915,3102396,dtpD,plus,,
NZ_CP097881.1,3102546,3103964,phrB,minus,,
NZ_CP097881.1,3103961,3104470,ybgA,minus,,
NZ_CP097881.1,3104621,3105379,ybfD,minus,,
NZ_CP097881.1,3105510,3106646,,minus,,
NZ_CP097881.1,3106790,3107026,ybfQ,minus,,
NZ_CP097881.1,3107252,3107821,ybfC,minus,,
NZ_CP097881.1,3107818,3109338,,minus,,
NZ_CP097881.1,3109369,3109695,ybfB,minus,,
NZ_CP097881.1,3109695,3113888,rhsC,minus,,
NZ_CP097881.1,3114131,3114337,ybfA,minus,,
NZ_CP097881.1,3114650,3114739,kdpF,plus,,
NZ_CP097881.1,3114739,3116412,kdpA,plus,,
NZ_CP097881.1,3116435,3118483,kdpB,plus,,
NZ_CP097881.1,3118492,3119064,kdpC,plus,,
NZ_CP097881.1,3119057,3121741,kdpD,plus,,
NZ_CP097881.1,3121738,3122415,kdpE,plus,,
NZ_CP097881.1,3122649,3122753,,plus,,
NZ_CP097881.1,3123011,3125209,speF,plus,,
NZ_CP097881.1,3125206,3126525,potE,plus,,
NZ_CP097881.1,3126616,3126750,,plus,,
NZ_CP097881.1,3126874,3127524,,plus,,
NZ_CP097881.1,3127565,3128059,,minus,,
NZ_CP097881.1,3128273,3129913,pgm,minus,,
NZ_CP097881.1,3129939,3130484,seqA,minus,,
NZ_CP097881.1,3130669,3131433,ybfF,plus,,
NZ_CP097881.1,3131573,3131866,ybfE,plus,,
NZ_CP097881.1,3132006,3132536,fldA,plus,,
NZ_CP097881.1,3132746,3132832,uof,plus,,
NZ_CP097881.1,3132825,3133271,fur,plus,,
NZ_CP097881.1,3133355,3133681,chiQ,minus,,
NZ_CP097881.1,3133731,3135137,chiP,minus,,
NZ_CP097881.1,3135714,3137378,glnS,minus,,
NZ_CP097881.1,3137581,3139527,nagE,minus,,
NZ_CP097881.1,3139860,3140660,nagB,plus,,
NZ_CP097881.1,3140720,3141868,nagA,plus,,
NZ_CP097881.1,3141877,3143097,nagC,plus,,
NZ_CP097881.1,3143145,3143897,nagD,plus,,
NZ_CP097881.1,3144294,3145958,asnB,plus,,
NZ_CP097881.1,3146338,3146414,,plus,,
NZ_CP097881.1,3146424,3146508,,plus,,
NZ_CP097881.1,3146532,3146606,,plus,,
NZ_CP097881.1,3146641,3146715,,plus,,
NZ_CP097881.1,3146731,3146807,,plus,,
NZ_CP097881.1,3146855,3146929,,plus,,
NZ_CP097881.1,3146967,3147041,,plus,,
NZ_CP097881.1,3147195,3148370,ubiF,minus,,
NZ_CP097881.1,3148516,3149940,miaB,plus,,
NZ_CP097881.1,3150093,3151133,ybeZ,plus,,
NZ_CP097881.1,3151130,3151597,ybeY,plus,,
NZ_CP097881.1,3151687,3152565,corC,plus,,
NZ_CP097881.1,3152590,3154128,lnt,plus,,
NZ_CP097881.1,3154494,3155474,,plus,,
NZ_CP097881.1,3155724,3156632,gltI,plus,,
NZ_CP097881.1,3156802,3157542,gltJ,plus,,
NZ_CP097881.1,3157542,3158216,gltK,plus,,
NZ_CP097881.1,3158216,3158941,gltL,plus,,
NZ_CP097881.1,3159059,3159994,rihA,plus,,
NZ_CP097881.1,3160078,3161748,hscC,plus,,
NZ_CP097881.1,3161808,3163259,djlC,minus,,
NZ_CP097881.1,3163256,3163963,ybeU,minus,,
NZ_CP097881.1,3164065,3164619,ybeT,plus,,
NZ_CP097881.1,3164629,3166056,djlB,minus,,
NZ_CP097881.1,3166053,3166760,ybeR,minus,,
NZ_CP097881.1,3166924,3167901,ybeQ,plus,,
NZ_CP097881.1,3167971,3168453,ybeL,minus,,
NZ_CP097881.1,3168688,3171270,leuS,plus,,
NZ_CP097881.1,3171285,3171866,lptE,plus,,
NZ_CP097881.1,3171866,3172897,holA,plus,,
NZ_CP097881.1,3172899,3173540,nadD,plus,,
NZ_CP097881.1,3173564,3174175,cobC,plus,,
NZ_CP097881.1,3174435,3174752,rsfS,plus,,
NZ_CP097881.1,3174756,3175223,rlmH,plus,,
NZ_CP097881.1,3175254,3177155,mrdA,plus,,
NZ_CP097881.1,3177158,3178270,mrdB,plus,,
NZ_CP097881.1,3178281,3179369,rlpA,plus,,
NZ_CP097881.1,3179508,3180719,dacA,plus,,
NZ_CP097881.1,3180829,3181092,ybeD,plus,,
NZ_CP097881.1,3181193,3181834,lipB,plus,,
NZ_CP097881.1,3182093,3183046,ybeF,plus,,
NZ_CP097881.1,3183255,3184220,lipA,plus,,
NZ_CP097881.1,3184321,3184524,tatE,minus,,
NZ_CP097881.1,3184653,3185440,,minus,,
NZ_CP097881.1,3185533,3185916,crcB,plus,,
NZ_CP097881.1,3185970,3186179,cspE,minus,,
NZ_CP097881.1,3186354,3186914,pagP,minus,,
NZ_CP097881.1,3187503,3188888,dcuC,plus,,
NZ_CP097881.1,3188929,3189609,dpiA,minus,,
NZ_CP097881.1,3189578,3191236,dpiB,minus,,
NZ_CP097881.1,3191615,3192673,citC,plus,,
NZ_CP097881.1,3192688,3192984,citD,plus,,
NZ_CP097881.1,3192981,3193889,citE,plus,,
NZ_CP097881.1,3193900,3195432,citF,plus,,
NZ_CP097881.1,3195436,3195987,citX,plus,,
NZ_CP097881.1,3195962,3196840,citG,plus,,
NZ_CP097881.1,3196891,3198354,citT,plus,,
NZ_CP097881.1,3198468,3199274,rna,plus,,
NZ_CP097881.1,3199504,3199914,rnk,plus,,
NZ_CP097881.1,3200052,3200141,yldA,plus,,
NZ_CP097881.1,3200145,3201383,ybdR,minus,,
NZ_CP097881.1,3201604,3202032,uspG,plus,,
NZ_CP097881.1,3202153,3203718,ahpF,minus,,
NZ_CP097881.1,3203963,3204526,ahpC,minus,,
NZ_CP097881.1,3204898,3205644,dsbG,plus,,
NZ_CP097881.1,3205853,3206755,citR,plus,,
NZ_CP097881.1,3206902,3208122,ybdN,plus,,
NZ_CP097881.1,3208095,3208724,ybdM,plus,,
NZ_CP097881.1,3208725,3209885,ybdL,minus,,
NZ_CP097881.1,3209994,3211082,hcxA,plus,,
NZ_CP097881.1,3211092,3211289,ybdD,minus,,
NZ_CP097881.1,3211472,3213577,cstA,minus,,
NZ_CP097881.1,3213758,3214171,entH,minus,,
NZ_CP097881.1,3214174,3214920,entA,minus,,
NZ_CP097881.1,3214920,3215777,entB,minus,,
NZ_CP097881.1,3215791,3217401,entE,minus,,
NZ_CP097881.1,3217411,3218586,entC,minus,,
NZ_CP097881.1,3218961,3219917,fepB,plus,,
NZ_CP097881.1,3219921,3221171,entS,minus,,
NZ_CP097881.1,3221282,3222286,fepD,plus,,
NZ_CP097881.1,3222283,3223275,fepG,plus,,
NZ_CP097881.1,3223272,3224087,fepC,plus,,
NZ_CP097881.1,3224084,3225217,wzz(fepE),minus,,
NZ_CP097881.1,3225433,3229314,entF,minus,,
NZ_CP097881.1,3229311,3229529,ybdZ,minus,,
NZ_CP097881.1,3229532,3230734,fes,minus,,
NZ_CP097881.1,3230977,3233217,fepA,plus,,
NZ_CP097881.1,3233392,3234012,entD,plus,,
NZ_CP097881.1,3234294,3235406,,minus,,
NZ_CP097881.1,3235483,3235635,hokE,minus,,
NZ_CP097881.1,3235604,3235872,,plus,,
NZ_CP097881.1,3236088,3237206,ybdK,plus,,
NZ_CP097881.1,3237272,3237520,ybdJ,plus,,
NZ_CP097881.1,3237585,3237953,ybdF,plus,,
NZ_CP097881.1,3238047,3238700,nfsB,plus,,
NZ_CP097881.1,3238808,3240055,ybdG,plus,,
NZ_CP097881.1,3240136,3241512,pheP,minus,,
NZ_CP097881.1,3241614,3244757,cusA,minus,,
NZ_CP097881.1,3244769,3245992,cusB,minus,,
NZ_CP097881.1,3246008,3246340,cusF,minus,,
NZ_CP097881.1,3246498,3247871,cusC,minus,,
NZ_CP097881.1,3248028,3248711,cusR,plus,,
NZ_CP097881.1,3248701,3250143,cusS,plus,,
NZ_CP097881.1,3250293,3252530,nrfB,plus,,
NZ_CP097881.1,3252517,3255489,nfrA,plus,,
NZ_CP097881.1,3255490,3256380,ybcH,plus,,
NZ_CP097881.1,3256563,3257324,envY,plus,,
NZ_CP097881.1,3257838,3258791,ompT,plus,,
NZ_CP097881.1,3259041,3259790,appY,minus,,
NZ_CP097881.1,3260336,3260503,,minus,,
NZ_CP097881.1,3260653,3261319,,plus,,
NZ_CP097881.1,3261264,3261401,,minus,,
NZ_CP097881.1,3261374,3261811,,minus,,
NZ_CP097881.1,3261809,3262117,,minus,,
NZ_CP097881.1,3262092,3262637,nohD,minus,,
NZ_CP097881.1,3263026,3263220,ylcI,plus,,
NZ_CP097881.1,3263385,3263591,ybcW,minus,,
NZ_CP097881.1,3263877,3264287,ybcV,plus,,
NZ_CP097881.1,3264578,3264871,bor,plus,,
NZ_CP097881.1,3264903,3265364,rzpD,minus,,
NZ_CP097881.1,3265361,3265858,rrrD,minus,,
NZ_CP097881.1,3265858,3266073,essD,minus,,
NZ_CP097881.1,3266646,3267713,,plus,,
NZ_CP097881.1,3267754,3268734,,plus,,
NZ_CP097881.1,3269132,3269515,quuD,minus,,
NZ_CP097881.1,3269601,3269741,ylcG,minus,,
NZ_CP097881.1,3269738,3270100,rusA,minus,,
NZ_CP097881.1,3270097,3270387,ybcO,minus,,
NZ_CP097881.1,3270380,3270550,ninE,minus,,
NZ_CP097881.1,3270550,3271005,ybcN,minus,,
NZ_CP097881.1,3271002,3271103,,minus,,
NZ_CP097881.1,3271220,3272017,ybcM,minus,,
NZ_CP097881.1,3272027,3272578,ybcL,minus,,
NZ_CP097881.1,3273043,3274569,ybcK,minus,,
NZ_CP097881.1,3274627,3274776,ylcJ,minus,,
NZ_CP097881.1,3274824,3275156,emrE,minus,,
NZ_CP097881.1,3275224,3275442,,minus,,
NZ_CP097881.1,3275467,3276629,,minus,,
NZ_CP097881.1,3276698,3276787,,minus,,
NZ_CP097881.1,3276784,3277095,,minus,,
NZ_CP097881.1,3277095,3277373,,plus,,
NZ_CP097881.1,3277493,3278656,intD,plus,,
NZ_CP097881.1,3278672,3278748,,minus,,
NZ_CP097881.1,3278991,3279623,fimZ,plus,,
NZ_CP097881.1,3279626,3280141,sfmF,minus,,
NZ_CP097881.1,3280152,3281129,fimH,minus,,
NZ_CP097881.1,3281171,3283774,sfmD,minus,,
NZ_CP097881.1,3283805,3284497,fimC,minus,,
NZ_CP097881.1,3284717,3285259,fimA,minus,,
NZ_CP097881.1,3285730,3286596,folD,plus,,
NZ_CP097881.1,3286598,3286810,ybcJ,plus,,
NZ_CP097881.1,3286918,3287439,ybcI,plus,,
NZ_CP097881.1,3287475,3288860,cysS,minus,,
NZ_CP097881.1,3289034,3289528,ppiB,plus,,
NZ_CP097881.1,3289531,3290253,lpxH,plus,,
NZ_CP097881.1,3290371,3290880,purE,plus,,
NZ_CP097881.1,3290877,3291944,purK,plus,,
NZ_CP097881.1,3292139,3293032,ybcF,minus,,
NZ_CP097881.1,3293029,3293844,ylbF,minus,,
NZ_CP097881.1,3293855,3295114,ylbE,minus,,
NZ_CP097881.1,3295124,3296791,fdrA,minus,,
NZ_CP097881.1,3297108,3298157,allD,plus,,
NZ_CP097881.1,3298179,3299414,allC,plus,,
NZ_CP097881.1,3299425,3300210,allE,plus,,
NZ_CP097881.1,3300438,3301583,glxK,minus,,
NZ_CP097881.1,3301605,3302906,ybbY,minus,,
NZ_CP097881.1,3302963,3304324,allB,minus,,
NZ_CP097881.1,3304384,3305838,allW,minus,,
NZ_CP097881.1,3306007,3306885,glxR,minus,,
NZ_CP097881.1,3306985,3307761,hyi,minus,,
NZ_CP097881.1,3307774,3309555,gcl,minus,,
NZ_CP097881.1,3309645,3310460,allR,minus,,
NZ_CP097881.1,3310538,3311020,allA,minus,,
NZ_CP097881.1,3311250,3312176,allS,plus,,
NZ_CP097881.1,3312245,3313339,mnmH,plus,,
